"_id","Commune","Date_debut","Date_fin","Departement","id","Lambert_X","Lambert_Y","Nom_du_site","Periodes","Region","Themes","Type_intervention"
"608ab357aa2e000095000796","Marseille","13/02/2006 00:00","14/04/2006 00:00","Bouches-du-Rhône","258","892731,472","6247031,248","République surverse","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Archéologie des conflits#Peuplement, occupation espace","fouille"
"608ab357aa2e000095000797","Montpellier","05/12/2005","15/04/2006","Hérault","259","771192,053","6279887,489","Rue Fontaine du Pila","#Néolithique","Languedoc-Roussillon",,"fouille"
"608ab357aa2e000095000798","Troyes","09/01/2006","18/04/2006","Aube","260","780380","6800430","Troyes Campus","#Moyen Âge#Moderne, Contemporain","Champagne-Ardenne",,"fouille"
"608ab357aa2e000095000799","Antibes","09/01/2006","21/04/2006","Alpes Maritimes","261","1030615,91","6283308,47","Bas-Lauvert","#Antiquité","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab357aa2e00009500079a","Orléans","13/02/2006","21/04/2006","Loiret","262","619409","6756045","Rue de l'Abreuvoir","#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab357aa2e00009500079b","Savigny-le-Temple","01/08/2004","01/05/2006","Seine-et-Marne","263","669591","6831560","Le Mont Blanc","#Protohistoire#Antiquité","Ile-de-France","#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab357aa2e00009500079c","Notre-Dame-de-l'Isle","08/02/2006","08/05/2006","Eure","264","585930","6895600","La plaine du moulin à vent","#Protohistoire","Haute-Normandie",,"fouille"
"608ab357aa2e00009500079d","Cesson","08/03/2006","08/05/2006","Seine-et-Marne","265","670321","6830101","Plaine du Moulin à Vent (ext. sud bassin)","#Protohistoire","Ile-de-France","#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab357aa2e00009500079e","Cesson","20/04/2006","31/05/2006","Seine-et-Marne","266","671295","6831067","Plaine du Moulin à Vent (protohistorique)","#Protohistoire","Ile-de-France","#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab357aa2e00009500079f","Toulouse","01/06/1999","30/06/2006","Haute-Garonne","267","574380","6278377","Cité Judiciaire","#Antiquité#Moyen Âge#Moderne, Contemporain","Midi-Pyrénées","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab357aa2e0000950007a0","Châteauneuf-du-Rhône","27/03/2006","30/06/2006","Drôme","268","837820","6378927","La Labre","#Protohistoire#Antiquité","Rhône-Alpes",,"fouille"
"608ab357aa2e0000950007a1","Bergheim","01/06/2006","30/06/2006","Haut-Rhin","269","1019463","6800833","Lieux-dits Froen et Böckenbrück","#Antiquité","Alsace",,"fouille"
"608ab357aa2e0000950007a2","Cesson","20/03/2006","21/07/2006","Seine-et-Marne","270","670620","6831755","Plaine du Moulin à Vent (gallo-romain)","#Protohistoire#Antiquité","Ile-de-France","#Habitats, architecture, édifices","fouille"
"608ab357aa2e0000950007a3","Beaurieux","22/05/2006","21/07/2006","Aisne","271","754227,303","6920714,881","La Plaine","#Néolithique","Picardie",,"fouille"
"608ab357aa2e0000950007a4","Neuville-aux-Bois","01/04/2006","31/07/2006","Loiret","272","627940","6778029","La Grande Route (A19-C1)","#Protohistoire","Centre",,"fouille"
"608ab357aa2e0000950007a5","Courcelles","01/06/2006","31/07/2006","Loiret","273","648490","6778991","Le Haut de l'Aunette (A19)","#Protohistoire","Centre",,"fouille"
"608ab357aa2e0000950007a6","Notre-Dame-d'Oé","15/07/2006","15/08/2006","Indre-et-Loire","274","527034","6706770","Le Tertreau","#Antiquité","Centre",,"fouille"
"608ab357aa2e0000950007a7","Parville","06/02/2006","25/08/2006","Eure","275","561677","6883068","Bois de Parville","#Protohistoire#Antiquité","Haute-Normandie",,"fouille"
"608ab357aa2e0000950007a8","Loison-sous-Lens","01/04/2006","31/08/2006","Pas-de-Calais","276","689193,153","7038413,6","Parc d'activité des Oiseaux","#Néolithique","Nord-Pas-de-Calais",,"fouille"
"608ab357aa2e0000950007a9","Nantes","01/08/2003 00:00","2006-0830 00:00:00","Loire-Atlantique","277","355864,382","6689490,861","Château des ducs de Bretagne (tour philippienne)","#Moyen Âge","Pays de la Loire","#Habitats, architecture, édifices","fouille"
"608ab357aa2e0000950007aa","Saint-Marcel","29/05/2006","01/09/2006","Morbihan","278","295046","6758835","Saint-Marcel « Le Bourg » - Les influences culturelles à la fin de l'Antiquité","#Antiquité","Bretagne",,"fouille"
"608ab357aa2e0000950007ab","Lieusaint","01/08/2006","01/09/2006","Seine-et-Marne","279","665979","6835812","Merigest","#Protohistoire#Moyen Âge","Ile-de-France","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab357aa2e0000950007ac","Lunel","20/07/2006","22/09/2006","Hérault","280","791492,4","6288539,75","Mas de Fourques","#Protohistoire#Antiquité","Languedoc-Roussillon",,"fouille"
"608ab357aa2e0000950007ad","Aron","01/09/2006","01/10/2006","Mayenne","281","433785","6805459","Le Panveau","#Protohistoire","Pays de la Loire",,"fouille"
"608ab358aa2e0000950007ae","Aubigny","01/08/2006","13/10/2006","Vendée","282","358588","6624175","Le Baillargeau","#Protohistoire","Pays de la Loire",,"fouille"
"608ab358aa2e0000950007af","Amiens","15/05/2006","15/10/2006","Somme","283","649635,351","6977706,388","Bas Parvis - Marché aux Herbes","#Antiquité#Moyen Âge#Moderne, Contemporain","Picardie","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007b0","Carvin","15/05/2006","15/10/2006","Pas-de-Calais","284","697237,73","7041955,12","Carvin, du Néolithique à l'Antiquité","#Néolithique#Protohistoire#Antiquité","Nord-Pas-de-Calais","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007b1","Haspres","02/10/2006","09/11/2006","Nord","285","729111,974","7018500,96","Les Vallées","#Protohistoire#Moyen Âge","Nord-Pas-de-Calais",,"fouille"
"608ab358aa2e0000950007b2","La Ciotat","22/05/2006","17/11/2006","Bouches-du-Rhône","286","911927,26","6233824,84","ZAC de la Source du Pré","#Antiquité#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007b3","Cahors","16/10/2006","18/11/2006","Lot","287","575878","6372797","166 rue des Hortes","#Antiquité#Moyen Âge","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007b4","Orvault","16/10/2006","22/11/2006","Loire-Atlantique","288","350175","6696555","ZAC du Vallon des Garettes","#Protohistoire","Pays de la Loire",,"fouille"
"608ab358aa2e0000950007b5","Reims","15/06/2006","25/11/2006","Marne","289","775260,72","6906661,08","Rue  Saint-Symphorien","#Antiquité#Moyen Âge#Moderne, Contemporain","Champagne-Ardenne","#Arts, biens de prestige#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007b6","Sarcelles","01/11/2006","30/11/2006","Val-d'Oise","290","654592","6877552","Place de la Libération, rue des Piliers, rue Pierre-Brossolette","#Moyen Âge#Moderne, Contemporain","Ile-de-France","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007b7","Lieusaint","26/06/2006","12/12/2006","Seine-et-Marne","291","665886","6834373","Le Champtier à Cailles","#Protohistoire#Antiquité#Moyen Âge","Ile-de-France","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007b8","Pont-du-Château","03/10/2006","22/12/2006","Puy-de-Dôme","292","717292,914","6520815,611","Champ Lamet et Chambussière","#Néolithique","Auvergne",,"fouille"
"608ab358aa2e0000950007b9","Marseille","01/01/1967 00:00","31/12/2006 00:00","Bouches-du-Rhône","293","892774,3693","6247180,219","La Bourse","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Archéologie des conflits#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab358aa2e0000950007ba","Meaux","2007-00-00","2007-00-00","Seine-et-Marne","294","691539","6874332","25 rue Saint-Fiacre - 124 rue de Châage","#Antiquité","Ile-de-France","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007bb","Saint-Raphaël","01/01/2003","01/01/2007","Var","295","1005258,99","6265823,21","Vieille Église de Saint-Raphaël","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007bc","Saint-Raphaël","01/01/2003","01/01/2007","Var","296","1005258,99","6265823,21","Vieille Église de Saint-Raphaël ","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007bd","Lieusaint","04/09/2006","05/01/2007","Seine-et-Marne","297","666419","6835790","Centre commercial 2","#Néolithique#Protohistoire#Antiquité","Ile-de-France","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007be","Batilly-en-Gâtinais","01/07/2006","31/01/2007","Loiret","298","653990","6777466","Les Pierrières (site A19 - I1. 1-2)","#Protohistoire","Centre",,"fouille"
"608ab358aa2e0000950007bf","Chevilly","01/08/2006","31/01/2007","Loiret","299","613460","6771391","La Pièce de Chameul (A19 - A2-7)","#Protohistoire#Antiquité#Moyen Âge","Centre",,"fouille"
"608ab358aa2e0000950007c0","Nice","18/10/2006","18/02/2007","Alpes Maritimes","300","1044642,56","6298133,36","Le Pont Vieux","#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007c1","Besançon","15/01/2007 00:00","23/02/2007 00:00","Doubs","301","928479","6686886","85 bis, rue Battant","#Antiquité#Moyen Âge#Moderne, Contemporain","Franche-Comté","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007c2","Fréjus","01/04/2006","28/02/2007","Var","302","1001920,97","6266615,53","Fouille de l'amphithéâtre","#Antiquité#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007c3","Amiens","15/09/2006","15/03/2007","Somme","303","650421,433","6977148,286","Des entrepôts et un théâtre gallo-romains à Amiens","#Antiquité","Picardie","#Cultes et pratiques funéraires#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007c4","Gonesse","15/10/2006","15/03/2007","Val-d'Oise","304","659724","6875617","ZAC Entrée sud de Gonesse","#Protohistoire#Antiquité","Ile-de-France",,"fouille"
"608ab358aa2e0000950007c5","Aschères-le-Marché","09/10/2006","19/03/2007","Loiret","305","625272","6776576","Le Marjolet ; La Cabarne","#Antiquité#Moyen Âge","Centre",,"fouille"
"608ab358aa2e0000950007c6","Tours","01/09/2006","31/03/2007","Indre-et-Loire","306","525594,24","6701608,25","63-65bis rue Nationale, 9 rue Etienne Palu et 2-8 rue Gambetta","#Antiquité#Moyen Âge","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007c7","Chelles","01/09/2006","31/03/2007","Seine-et-Marne","307","669580","6864599","30-32 rue Gustave-Nast","#Néolithique#Protohistoire#Antiquité#Moyen Âge","Ile-de-France",,"fouille"
"608ab358aa2e0000950007c8","Metz","20/03/2006","04/04/2007","Moselle","308","932137","6894450","ZAC du quartier de l'amphithéâtre","#Antiquité#Moyen Âge#Moderne, Contemporain","Lorraine",,"fouille"
"608ab358aa2e0000950007c9","Goulet","18/02/2007","27/04/2007","Orne","309","474027","6853198","Le Mont","#Néolithique","Basse-Normandie",,"fouille"
"608ab358aa2e0000950007ca","Marseille","30/01/2007 00:00","02/05/2007 00:00","Bouches-du-Rhône","310","892167,3","6247236,614","Place de l'îlot Madeleine (îlot 7)","#Antiquité#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab358aa2e0000950007cb","Nouhant","26/02/2007","04/05/2007","Creuse","311","651751","6574178","La Ribière","#Antiquité#Moyen Âge#Moderne, Contemporain","Limousin",,"fouille"
"608ab358aa2e0000950007cc","Senlis","12/03/2007","15/05/2007","Oise","312","669843,836","6901018,675","Le cimetière médiéval Saint-Rieul","#Moyen Âge#Moderne, Contemporain","Picardie","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007cd","Le Puy-Sainte-Réparade","02/04/2007","15/05/2007","Bouches-du-Rhône","313","894967,14","6288343,37","Arnajon","#Antiquité","Provences-Alpes-Côte-d'Azur","#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007ce","Orléans","01/07/1998","16/05/2007","Loiret","314","616061","6755993","Prieuré de la Madeleine","#Antiquité#Moyen Âge#Moderne, Contemporain","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab358aa2e0000950007cf","Orléans","04/09/2006","16/05/2007","Loiret","315","616057","6755958","Rue du Faubourg Madeleine - le Prieuré de la Madeleine","#Moyen Âge#Moderne, Contemporain","Centre",,"fouille"
"608ab358aa2e0000950007d0","Marseille","04/09/2006 00:00","26/05/2007 00:00","Bouches-du-Rhône","316","892982,108","6247674,095","Boulevard Nédélec","#Paléolithique, Mésolithique#Antiquité#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007d1","Valros","23/10/2006","01/06/2007","Hérault","317","730566","6257386","Le Pirou - la vigne de Bioaux - le Rec de Ligno","#Néolithique#Antiquité","Languedoc-Roussillon",,"fouille"
"608ab358aa2e0000950007d2","Meistratzheim","05/03/2007","01/06/2007","Bas-Rhin","318","1036592,506","6826291,89","Foegel - Meistratzheim","#Néolithique#Protohistoire","Alsace",,"fouille"
"608ab358aa2e0000950007d3","Corbehem","09/05/2007","15/06/2007","Pas-de-Calais","319","703677,975","7026102,61","CORBEHEM « rue de Gouy »","#Protohistoire","Nord-Pas-de-Calais","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007d4","Reims","02/04/2007","28/06/2007","Marne","320","775190","6906455","Place du cardinal Luçon","#Moyen Âge","Champagne-Ardenne","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007d5","Jard-sur-Mer","10/01/2007","30/06/2007","Vendée","321","349064","6601669","Le Grand Essart","#Protohistoire#Antiquité#Moyen Âge#Moderne, Contemporain","Pays de la Loire","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007d6","Valensole","12/03/2007","30/06/2007","Alpes de Haute-Provence","322","939902,47","6309192,66","Baïsse de Sainte-Anne - Une nécropole de l'Antiquité tardive à Valensole","#Antiquité","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007d7","Villers-Bocage","23/04/2007","13/07/2007","Somme","323","650417,6","6989950,223","Parc d'activités de la Montignette","#Protohistoire","Picardie",,"fouille"
"608ab358aa2e0000950007d8","Romilly-sur-Andelle","17/07/2006","17/07/2007","Eure","324","573500","6916500","Prieuré Saint-Crespin","#Moyen Âge","Haute-Normandie",,"fouille"
"608ab358aa2e0000950007d9","Cahors","05/03/2007","29/07/2007","Lot","325","575886","6373002","Allées Fénelon","#Antiquité#Moyen Âge#Moderne, Contemporain","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007da","Nîmes","01/10/2006","04/08/2007","Gard","326","808760,82","6304513,51","Parking avenue Jean-Jaurès","#Protohistoire#Antiquité#Moderne, Contemporain","Languedoc-Roussillon","#Arts, biens de prestige#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007db","Clermont-l'Hérault","14/05/2007","15/08/2007","Hérault","327","735783,19","6282075,566","L'Estagnol","#Antiquité#Moyen Âge","Languedoc-Roussillon",,"fouille"
"608ab358aa2e0000950007dc","Maubourguet","16/07/2007","17/08/2007","Hautes-Pyrénées","328","459805","6266482","Darré Bourg-Vieux","#Moyen Âge","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007dd","Pont-sur-Seine","12/02/2007","21/08/2007","Aube","329","742800","6823500","Gravières","#Protohistoire#Antiquité#Moyen Âge","Champagne-Ardenne",,"fouille"
"608ab358aa2e0000950007de","Vieille-Toulouse","27/02/2007","31/08/2007","Haute-Garonne","330","573516","6271958","5 Chemin de la Planho","#Protohistoire","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007df","Saintes","19/07/2007","31/08/2007","Charente-Maritime","331","417687","6523237","7  Petite rue du Séminaire","#Antiquité","Poitou-Charentes","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007e0","Marseille","10/04/2007 00:00","14/09/2007 00:00","Bouches-du-Rhône","332","892462,547","6247596,021","30 – 14 rue Trinquet","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab358aa2e0000950007e1","Nice","23/10/2006","15/09/2007","Alpes Maritimes","333","1044850,52","6298409,59","Porte Pairolière","#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur",,"fouille"
"608ab358aa2e0000950007e2","Ville-Saint-Jacques","23/07/2007","21/09/2007","Seine-et-Marne","334","693215","6806385","Hameau gaulois et <I>villa</I> romaine à Ville-Saint-Jacques","#Protohistoire#Antiquité","Ile-de-France",,"fouille"
"608ab358aa2e0000950007e3","Toulouse","10/09/2007","26/10/2007","Haute-Garonne","335","570511,683","6281122,114","13 chemin de la Flambère","#Néolithique#Protohistoire#Antiquité#Moderne, Contemporain","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007e4","Soyaux","13/08/2007","16/11/2007","Charente","336","482693","6509611","Champ des Rochers","#Néolithique#Antiquité","Poitou-Charentes",,"fouille"
"608ab358aa2e0000950007e5","Marseille","24/09/2007 00:00","16/11/2007 00:00","Bouches-du-Rhône","337","893015,643","6247659,136","Voie Nouvelle","#Paléolithique, Mésolithique#Antiquité#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007e6","Reims","19/06/2007","24/11/2007","Marne","338","775475","6906640","Rue Saint-Symphorien","#Antiquité#Moyen Âge#Moderne, Contemporain","Champagne-Ardenne","#Habitats, architecture, édifices#Vie quotidienne, usages","fouille"
"608ab358aa2e0000950007e7","Versailles","19/03/2007","30/11/2007","Yvelines","339","635474,49","6856410,172","Cour du Grand Commun - Louis XIII aux origines du château de Versailles","#Moderne, Contemporain","Ile-de-France","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007e8","Ri","04/06/2007","30/11/2007","Orne","340","470113","6860303","DB16013001","#Néolithique","Basse-Normandie",,"fouille"
"608ab358aa2e0000950007e9","Feurs","15/10/2007","04/12/2007","Loire","341","795023","6516930","Rue Camille-Pariat - Une maison romaine sous le centre hospitalier de Feurs","#Antiquité","Rhône-Alpes",,"fouille"
"608ab358aa2e0000950007ea","Chevagnes","10/10/2007","05/12/2007","Allier","342","742092,2","6612152,841","Les maisons fortes du bas Moyen Âge à Chevagnes","#Moyen Âge","Auvergne","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007eb","Vitry-sur-Orne","08/03/2007","14/12/2007","Moselle","343","926300","6911800","ZAC de La Plaine - Vallange, un village retrouvé","#Antiquité#Moyen Âge","Lorraine","#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007ec","Lieusaint","24/06/2004","19/12/2007","Seine-et-Marne","344","667649","6837347","ZAC de la Pyramide, lots D-E-F","#Antiquité#Moyen Âge","Ile-de-France","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007ed","Toulouse","17/09/2007","21/12/2007","Haute-Garonne","345","574629,43","6276312,206","16 rue Rambaud","#Protohistoire","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007ee","Chaniers","01/10/2007","21/12/2007","Charente-Maritime","346","423491","6519497","Les Groies","#Moyen Âge","Poitou-Charentes","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007ef","Marlenheim","06/08/2007","09/01/2008","Bas-Rhin","347","1031659,284","6844943,344","Le Clos du Marlenberg","#Néolithique#Protohistoire#Moyen Âge","Alsace","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007f0","Toulouse","25/09/2007","22/01/2008","Haute-Garonne","348","574318","6277030","105 rue Saint-Roch","#Protohistoire#Antiquité","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007f1","Lucciana","10/12/2007","07/03/2008","Corse-du-Sud","349","1230401","6180962","Torricella","#Antiquité","Corse",,"fouille"
"608ab358aa2e0000950007f2","Romans-sur-Isère","05/11/2007","11/03/2008","Drôme","350","858647","6440504","Contournement nord-ouest de Romans","#Protohistoire#Antiquité#Moyen Âge","Rhône-Alpes","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e0000950007f3","Vitré","15/10/2007","08/04/2008","Ille-et-Vilaine","351","390071","6788332","Boulevard de Laval - La Grande Haie","#Protohistoire","Bretagne","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007f4","Orléans","02/07/2007","11/04/2008","Loiret","352","619918","6758429","ZAC du Clos de la Fontaine","#Paléolithique, Mésolithique#Protohistoire#Antiquité#Moyen Âge","Centre","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Peuplement, occupation espace","fouille"
"608ab358aa2e0000950007f5","Cagnes-sur-Mer","11/02/2008","12/04/2008","Alpes Maritimes","353","1034969,07","6293905,18","Le Béal II","#Antiquité#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Industrie, artisanat","fouille"
"608ab358aa2e0000950007f6","Colmar","25/03/2008","23/05/2008","Haut-Rhin","354","1024400","6788000","Des inhumations en fosses-silos et deux colliers en cuivre du Néolithique","#Néolithique","Alsace","#Agriculture, élevage#Arts, biens de prestige#Cultes et pratiques funéraires#Habitats, architecture, édifices#Vie quotidienne, usages","fouille"
"608ab358aa2e0000950007f7","Claracq","21/04/2008","30/05/2008","Pyrénées-Atlantiques","355","434160","6274344","Chemin de la Lande","#Protohistoire","Aquitaine","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007f8","Seilh","19/11/2007","13/06/2008","Haute-Garonne","356","567344","6289720","Château Percin","#Néolithique","Midi-Pyrénées","#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007f9","Chens-sur-Léman","07/01/2008","13/06/2008","Haute-savoie","357","951627","6585218","Rue de Charnage - Un village du Bronze final à Chens-sur-Léman","#Protohistoire","Rhône-Alpes",,"fouille"
"608ab358aa2e0000950007fa","Marsan","08/01/2008","13/06/2008","Gers","358","516655","6285471","Lasserre","#Moyen Âge","Midi-Pyrénées",,"fouille"
"608ab358aa2e0000950007fb","Ploufragan","31/03/2008","13/06/2008","Côtes-d'Armor","359","273300","6835474","Une villa gallo-romaine à Ploufragan","#Antiquité","Bretagne",,"fouille"
"608ab358aa2e0000950007fc","Claracq","21/04/2008","13/06/2008","Pyrénées-Atlantiques","360","434594","6272369","Chemin des Thuyas","#Protohistoire","Aquitaine","#Cultes et pratiques funéraires","fouille"
"608ab358aa2e0000950007fd","Chambéry","14/04/2008","26/06/2008","Savoie","361","927585","6500518","Place Henri-Dunant, Quartier des Halles","#Moyen Âge#Moderne, Contemporain","Rhône-Alpes","#Arts, biens de prestige#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab358aa2e0000950007fe","Auriac","02/04/2008","27/06/2008","Pyrénées-Atlantiques","362","430368","6268290","Duclos","#Paléolithique, Mésolithique#Antiquité","Aquitaine","#Industrie, artisanat","fouille"
"608ab358aa2e0000950007ff","Les Martres-d'Artière","06/02/2008","04/07/2008","Puy-de-Dôme","363","721018,833","6525145,968","Champ Chalatras","#Néolithique#Protohistoire#Antiquité","Auvergne",,"fouille"
"608ab358aa2e000095000800","Épernon","25/03/2008","18/07/2008","Eure-et-Loir","364","602310","6834400","Quartier Savonnière, tranche 2","#Antiquité#Moyen Âge","Centre","#Habitats, architecture, édifices","fouille"
"608ab358aa2e000095000801","Saint-Jean-le-Vieux","10/03/2008","28/07/2008","Ain","365","882500","6550113","Les Colombiers chemin rural","#Néolithique#Antiquité","Rhône-Alpes",,"fouille"
"608ab358aa2e000095000802","Anse","14/01/2008","31/07/2008","Rhône","366","832626","6539449","La Citadelle","#Antiquité","Rhône-Alpes","#Échange et transport#Habitats, architecture, édifices","fouille"
"608ab358aa2e000095000803","Paris","18/02/2008","31/07/2008","Paris","367","646728","6859375","62  rue Henry-Farman","#Néolithique#Protohistoire","Ile-de-France","#Peuplement, occupation espace","fouille"
"608ab358aa2e000095000804","Gevrey-Chambertin","09/06/2008","04/08/2008","Côte-d'Or","368","851231,054","6683244,044","Au-dessus de Bergis","#Néolithique#Protohistoire#Antiquité","Bourgogne","#Agriculture, élevage#Chasse, pêche, cueillette#Habitats, architecture, édifices#Paysage et environnement#Peuplement, occupation espace#Vie quotidienne, usages","fouille"
"608ab358aa2e000095000805","Perpignan","31/03/2008","08/08/2008","Pyrénées-Orientales","369","689484,346","6179186,605","Les nécropoles de Negabous","#Protohistoire#Antiquité","Languedoc-Roussillon",,"fouille"
"608ab358aa2e000095000806","Thionville","25/03/2008","08/09/2008","Moselle","370","929875","6922112","Cour des Capucins - fouille 2008",,"Lorraine",,"fouille"
"608ab358aa2e000095000807","Cazères-sur-l'Adour","30/06/2008","12/09/2008","Landes","371","436263","6301108","Septsos","#Paléolithique, Mésolithique#Néolithique","Aquitaine","#Industrie, artisanat","fouille"
"608ab358aa2e000095000808","Strasbourg","26/03/2008","30/09/2008","Bas-Rhin","372","1050152","6842090","4 rue Brûlée","#Antiquité#Moyen Âge#Moderne, Contemporain","Alsace","#Habitats, architecture, édifices#Peuplement, occupation espace#Vie quotidienne, usages","fouille"
"608ab358aa2e000095000809","Orléans","02/07/2007","03/10/2008","Loiret","373","619869","6758479","Un sanctuaire antique - ZAC du Clos de la Fontaine","#Antiquité#Moyen Âge","Centre",,"fouille"
"608ab358aa2e00009500080a","La Saulsotte","15/07/2008","03/10/2008","Aube","374","739530","6825690","Le Vieux Bouchy","#Néolithique#Protohistoire#Antiquité#Moyen Âge","Champagne-Ardenne","#Habitats, architecture, édifices#Industrie, artisanat#Organisation sociale et politique#Vie quotidienne, usages","fouille"
"608ab358aa2e00009500080b","Marseille","28/06/2008 00:00","15/10/2008 00:00","Bouches-du-Rhône","375","893092,289","6247219,898","25 rue Thubaneau, Jeu de Paume","#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500080c","L'Houmeau","18/02/2008","18/10/2008","Charente-Maritime","376","377240","6573622","Monsidun","#Antiquité#Moyen Âge","Poitou-Charentes","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Industrie, artisanat","fouille"
"608ab358aa2e00009500080d","Marseille","01/03/2008","01/11/2008","Bouches-du-Rhône","377","892034,951","6247399,557","Esplanade de la Major ","#Néolithique#Antiquité#Moyen Âge","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500080e","Carvin","19/05/2008","14/11/2008","Pas-de-Calais","378","697027,979","7041856,09","ZAC de la Gare d'Eau","#Néolithique","Nord-Pas-de-Calais","#Habitats, architecture, édifices","fouille"
"608ab358aa2e00009500080f","Angers","23/09/2008","21/11/2008","Maine-et-Loire","379","432602","6713870","Rue Saint-Maurille, place du Ralliement","#Antiquité#Moyen Âge","Pays de la Loire","#Cultes et pratiques funéraires#Échange et transport","fouille"
